Men's 100m backstroke	/m/04fk3bh	Swimming		1984 Summer Olympics,2012 Summer Olympics,1936 Summer Olympics,1988 Summer Olympics,2008 Summer Olympics,1968 Summer Olympics,2000 Summer Olympics,1952 Summer Olympics,1932 Summer Olympics,1908 Summer Olympics,1964 Summer Olympics,1920 Summer Olympics,1928 Summer Olympics,1972 Summer Olympics,1912 Summer Olympics,1992 Summer Olympics,1948 Summer Olympics,1976 Summer Olympics,1960 Summer Olympics,1980 Summer Olympics,1924 Summer Olympics,1996 Summer Olympics,2004 Summer Olympics,1956 Summer Olympics	Swimming at the 2004 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1952 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1976 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1936 Summer Olympics - Men's 100 metre backstroke,Swimming at the 2008 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1920 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1980 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1992 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1928 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1988 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1948 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1960 Summer Olympics – Men's 100 metre backstroke,Swimming at the 1996 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1932 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1968 Summer Olympics – Men's 100 metre backstroke,Swimming at the 1912 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1924 Summer Olympics - Men's 100 metre backstroke,Swimming at the 2000 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1984 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1972 Summer Olympics - Men's 100 metre backstroke,Swimming at the 1908 Summer Olympics - Men's 100 metre backstroke,Swimming at the 2012 Summer Olympics – Men's 100 metre backstroke,Swimming at the 1956 Summer Olympics – Men's 100 metre backstroke	
Men's Weightlifting, Heavyweight +82.5	/m/07mvl2f	Weightlifting		1948 Summer Olympics,1936 Summer Olympics,1932 Summer Olympics,1920 Summer Olympics,1928 Summer Olympics,1924 Summer Olympics	Weightlifting at the 1932 Summer Olympics - Men's Heavyweight +82.5 kg,Weightlifting at the 1936 Summer Olympics - Men's Heavyweight  +82.5 kg,Weightlifting at the 1928 Summer Olympics - Men's Heavyweight +82.5 kg,Weightlifting at the 1920 Summer Olympics - Men's Heavyweight +82.5 kg,Weightlifting at the 1924 Summer Olympics - Men's Heavyweight +82.5 kg,Weightlifting at the 1948 Summer Olympics - Men's Heavyweight  +82.5 kg	
Men's FreestyleWrestling, Light Flyweight 47.6kg	/m/07nvdh9	Freestyle wrestling		1904 Summer Olympics	Wrestling at the 1904 Summer Olympics - Men's freestyle light flyweight	
Women's 4x100m medley relay	/m/04fk3bt	Swimming		2012 Summer Olympics,2008 Summer Olympics	Swimming at the 2008 Summer Olympics - Women's 4 x 100 metre medley relay,Swimming at the 1976 Summer Olympics - Women's 4 x 100 metre medley relay,Swimming at the 2012 Summer Olympics – Women's 4 x 100 metre medley relay	
Women's 100m freestyle	/m/04fk39q	Swimming		1996 Summer Olympics,1968 Summer Olympics,1920 Summer Olympics,1924 Summer Olympics,1964 Summer Olympics,1972 Summer Olympics,1992 Summer Olympics,2000 Summer Olympics,1976 Summer Olympics,1912 Summer Olympics,1956 Summer Olympics,1952 Summer Olympics,1960 Summer Olympics,2012 Summer Olympics,1984 Summer Olympics,2004 Summer Olympics,1928 Summer Olympics,1936 Summer Olympics,1980 Summer Olympics,1932 Summer Olympics,2008 Summer Olympics,1988 Summer Olympics,1948 Summer Olympics	Swimming at the 1932 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1976 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1948 Summer Olympics - Women's 100 metre freestyle,Swimming at the 2004 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1996 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1980 Summer Olympics - Women's 100 metre freestyle,Swimming at the 2008 Summer Olympics - Women's 100 metre freestyle,Swimming at the 2000 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1924 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1956 Summer Olympics – Women's 100 metre freestyle,Swimming at the 1992 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1912 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1988 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1968 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1984 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1936 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1964 Summer Olympics – Women's 100 metre freestyle,Swimming at the 1920 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1972 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1928 Summer Olympics - Women's 100 metre freestyle,Swimming at the 1960 Summer Olympics – Women's 100 metre freestyle,Swimming at the 1952 Summer Olympics - Women's 100 metre freestyle,Swimming at the 2012 Summer Olympics – Women's 100 metre freestyle	
Men's 50m rifle prone	/m/04fk3d6	Shooting sports		2004 Summer Olympics,2000 Summer Olympics,1948 Summer Olympics,1968 Summer Olympics,1920 Summer Olympics,1972 Summer Olympics,1924 Summer Olympics,1996 Summer Olympics,1960 Summer Olympics,1980 Summer Olympics,1964 Summer Olympics,1932 Summer Olympics,1992 Summer Olympics,1912 Summer Olympics,1976 Summer Olympics,1936 Summer Olympics,1928 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics,1952 Summer Olympics,1984 Summer Olympics,1988 Summer Olympics,1956 Summer Olympics	Shooting at the 1932 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1976 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 2008 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 2004 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1912 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 2012 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 2000 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1992 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1972 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1996 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1952 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1964 summer Olympics - Men's 50 metre rifle prone,Shooting at the 1936 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1988 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1956 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1948 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1984 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1980 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1924 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1968 Summer Olympics - Men's 50 metre rifle, prone,Shooting at the 1960 Summer Olympics – Men's 50 metre rifle prone	
Men's 50 km, Mass start	/m/063wqb1	Cross-country skiing		2010 Winter Olympics	Cross-Country Skiing at the 2010 Winter Olympics - Men's 50 km Classical	
Women's Super-G	/m/063wpx7	Alpine skiing		1988 Winter Olympics,2002 Winter Olympics,2010 Winter Olympics,1994 Winter Olympics,1992 Winter Olympics,2006 Winter Olympics,1998 Winter Olympics	Alpine Skiing at the 1994 Winter Olympics - Women's Super-G,Alpine skiing at the 2006 Winter Olympics - Women's Super-G,Alpine skiing at the 2010 Winter Olympics – Women's Super-G,Alpine Skiing at the 1992 Winter Olympics - Women's Super-G,Alpine Skiing at the 1988 Winter Olympics - Women's Super-G,Alpine skiing at the 2002 Winter Olympics – Women's Super-G,Alpine Skiing at the 1998 Winter Olympics - Women's Super-G	
Women's Track Cycling, Keirin	/m/0k1c6t3	Track cycling		2012 Summer Olympics	Cycling at the 2012 Summer Olympics – Women's Keirin	
Men's Table tennis, team	/m/04fk3nn	Table tennis		2012 Summer Olympics,2008 Summer Olympics	Table Tennis at the 2008 Summer Olympics - Men's Team,Table Tennis at the 2012 Summer Olympics- Men's Team	
Women's 50m freestyle	/m/04fk3m2	Swimming		2000 Summer Olympics,1992 Summer Olympics,2012 Summer Olympics,1996 Summer Olympics,1988 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics	Swimming at the 2008 Summer Olympics - Women's 50 metre freestyle,Swimming at the 1996 Summer Olympics - Women's 50 metre freestyle,Swimming at the 1988 Summer Olympics - Women's 50 metre freestyle,Swimming at the 2000 Summer Olympics - Women's 50 metre freestyle,Swimming at the 2004 Summer Olympics - Women's 50 metre freestyle,Swimming at the 2012 Summer Olympics – Women's 50 metre freestyle,Swimming at the 1992 Summer Olympics - Women's 50 metre freestyle	
Men's Rings	/m/04fk3kp	Artistic gymnastics		1980 Summer Olympics,1960 Summer Olympics,1996 Summer Olympics,1904 Summer Olympics,1896 Summer Olympics,1956 Summer Olympics,2000 Summer Olympics,2012 Summer Olympics,1992 Summer Olympics,1984 Summer Olympics,1952 Summer Olympics,1936 Summer Olympics,1932 Summer Olympics,1976 Summer Olympics,1964 Summer Olympics,1948 Summer Olympics,1924 Summer Olympics,1988 Summer Olympics,1968 Summer Olympics,1928 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics,1972 Summer Olympics	Gymnastics at the 1976 Summer Olympics – Men's rings,Gymnastics at the 1956 Summer Olympics – Men's rings,Gymnastics at the 1992 Summer Olympics – Men's rings,Gymnastics at the 1952 Summer Olympics - Men's Rings,Gymnastics at the 1968 Summer Olympics – Men's rings,Gymnastics at the 1948 Summer Olympics - Men's Rings,Gymnastics at the 1896 Summer Olympics - Men's rings,Gymnastics at the 2008 Summer Olympics - Men's rings,Gymnastics at the 1972 Summer Olympics – Men's rings,Gymnastics at the 1904 Summer Olympics - Men's rings,Gymnastics at the 1928 Summer Olympics - Men's Rings,Gymnastics at the 2004 Summer Olympics - Men's rings,Gymnastics at the 1984 Summer Olympics – Men's rings,Gymnastics at the 1936 Summer Olympics - Men's Rings,Gymnastics at the 1932 Summer Olympics - Men's rings,Gymnastics at the 1980 Summer Olympics – Men's rings,Gymnastics at the 1964 Summer Olympics - Men's rings,Gymnastics at the 1996 Summer Olympics – Men's rings,Gymnastics at the 2000 Summer Olympics – Men's rings,Gymnastics at the 2012 Summer Olympics – Men's rings,Gymnastics at the 1960 Summer Olympics – Men's rings,Gymnastics at the 1988 Summer Olympics – Men's rings,Gymnastics at the 1924 Summer Olympics – Men's rings	
Women's Pole vault	/m/04fk2v_	Track and field athletics		2000 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Athletics at the 2004 Summer Olympics - Women's Pole Vault,Athletics at the 2008 Summer Olympics - Women's pole vault,Athletics at the 2012 Summer Olympics – Women's pole vault,Athletics at the 2000 Summer Olympics - Women's pole vault	
Men's Discus throw	/m/04fk2pc	Track and field athletics		1936 Summer Olympics,2012 Summer Olympics,1988 Summer Olympics,1896 Summer Olympics,1992 Summer Olympics,1984 Summer Olympics,1952 Summer Olympics,1976 Summer Olympics,1956 Summer Olympics,1972 Summer Olympics,1996 Summer Olympics,1960 Summer Olympics,2000 Summer Olympics,1980 Summer Olympics,1920 Summer Olympics,1964 Summer Olympics,1928 Summer Olympics,2008 Summer Olympics,1932 Summer Olympics,1900 Summer Olympics,1924 Summer Olympics,1968 Summer Olympics,1948 Summer Olympics,2004 Summer Olympics,1908 Summer Olympics,1912 Summer Olympics,1904 Summer Olympics	Athletics at the 1912 Summer Olympics - Men's discus throw,Athletics at the 1960 Summer Olympics - Men's discus throw,Athletics at the 1928 Summer Olympics - Men's discus throw,Athletics at the 1948 Summer Olympics - Men's discus throw,Athletics at the 1920 Summer Olympics - Men's discus throw,Athletics at the 1956 Summer Olympics - Men's discus throw,Athletics at the 1952 Summer Olympics - Men's Discus Throw,Athletics at the 1992 Summer Olympics - Men's discus throw,Athletics at the 1936 Summer Olympics – Men's discus throw,Athletics at the 1924 Summer Olympics - Men's discus throw,Athletics at the 1984 Summer Olympics - Men's discus throw,Athletics at the 1988 Summer Olympics - Men's discus throw,Athletics at the 1904 Summer Olympics - Men's discus throw,Athletics at the 2004 Summer Olympics - Men's discus throw,Athletics at the 1932 Summer Olympics - Men's discus throw,Athletics at the 2000 Summer Olympics – Men's discus throw,Athletics at the 1996 Summer Olympics - Men's discus throw,Athletics at the 1964 Summer Olympics - Men's discus throw,Athletics at the 2012 Summer Olympics – Men's discus throw,Athletics at the 1900 Summer Olympics - Men's discus throw,Athletics at the 1896 Summer Olympics - Men's discus throw,Athletics at the 1980 Summer Olympics - Men's discus throw,Athletics at the 1972 Summer Olympics - Men's Discus Throw,Athletics at the 2008 Summer Olympics - Men's discus throw,athletics at the 1968 Summer Olympics - Men's Discus Throw,Athletics at the 1976 Summer Olympics - Men's Discus Throw	
Women's Singles	/m/063wqcn	Figure skating		1998 Winter Olympics,1976 Winter Olympics,2006 Winter Olympics,1948 Winter Olympics,1928 Winter Olympics,1952 Winter Olympics,1920 Summer Olympics,1980 Winter Olympics,1972 Winter Olympics,1988 Winter Olympics,2010 Winter Olympics,1932 Winter Olympics,1936 Winter Olympics,1956 Winter Olympics,1994 Winter Olympics,1968 Winter Olympics,1984 Winter Olympics,2002 Winter Olympics,1960 Winter Olympics,1992 Winter Olympics,1908 Summer Olympics,1964 Winter Olympics,1924 Winter Olympics	Figure skating at the 2006 Winter Olympics – Women's Singles,Figure skating at the 1928 Winter Olympics - Women's Singles,Figure Skating at the 1956 Winter Olympics -Women Singles,Figure skating at the 2010 Winter Olympics – Ladies' singles,Figure skating at the 1920 Summer Olympics - Women's Singles,Figure Skating at the 1952 Winter Olympics -Women's Singles,Figure Skating at the 2002 Winter Olympics -Women's Singles,Figure skating at the 1976 Winter Olympics - Women's Singles,Figure Skating at the 1998 Winter Olympics -Women's Singles,Figure Skating at the 1984 Winter Olympics - Women's Singles,Figure skating at the 1936 Winter Olympics - Women's Singles,Figure Skating at the 1980 Winter Olympics - Women's Singles,Figure Skating at the 1960 Winter Olympics -Women's Singles,Figure Skating at the 1994 Winter Olympics - Women's Singles,Figure skating at the 1968 Winter Olympics - Women's Singles,Figure Skating at the 1948 Winter Olympics - Women's Singles,Figure Skating at the 1964 Winter Olympics -Women's Singles,Figure skating at the 1932 Winter Olympics - Women's Singles,Figure Skating at the 1992 Winter Olympics - Women's Singles,Figure Skating at the 1972 Winter Olympics - Women's Singles,Figure skating at the 1924 Winter Olympics - Women's Singles,Figure Skating at the 1988 Winter Olympics -Women's Singles	
Women's Athletics, Marathon	/m/04fk33y	Track and field athletics		2004 Summer Olympics,1988 Summer Olympics,1992 Summer Olympics,2000 Summer Olympics,1996 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics,1984 Summer Olympics	Athletics at the 2012 Summer Olympics – Women's marathon,Athletics at the 1984 Summer Olympics - Women's Marathon,Athletics at the 2008 Summer Olympics - Women's marathon,Athletics at the 1992 Summer Olympics - Women's Marathon,Athletics at the 2000 Summer Olympics - Women's marathon,Athletics at the 1996 Summer Olympics - Women's Marathon,Athletics at the 1988 Summer Olympics - Women's Marathon,Athletics at the 2004 Summer Olympics - Women's Marathon	
Men's Boxing, Super Heavyweight +91kg	/m/04fk3ht	Boxing		2000 Summer Olympics,2012 Summer Olympics,1996 Summer Olympics,1984 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics,1988 Summer Olympics,1992 Summer Olympics	Boxing at the 2012 Summer Olympics – Men's super heavyweight,Boxing at the 1996 Summer Olympics – Super heavyweight,Boxing at the 2004 Summer Olympics - Super Heavyweight,Boxing at the 2008 Summer Olympics - Super heavyweight,Boxing at the 1988 Summer Olympics - Super Heavyweight,Boxing at the 1992 Summer Olympics - Super Heavyweight,Boxing at the 1984 Summer Olympics - Super Heavyweight,Boxing at the 2000 Summer Olympics - Super Heavyweight	
Men's Judo, 73 - 81kg (half-middleweight)	/m/04fk2c1	Judo		2012 Summer Olympics,2008 Summer Olympics,1984 Summer Olympics,2000 Summer Olympics,1980 Summer Olympics,2004 Summer Olympics	Judo at the 2000 Summer Olympics - Men's Half Middleweight (81 kg),Judo at the 2004 Summer Olympics - Men's Half Middleweight (81 kg),Judo at the 2012 Summer Olympics – Men's 81 kg,Judo at the 2008 Summer Olympics - Men's Half Middleweight  (81 kg),Judo at the 1980 Summer Olympics - Men's Half Middleweight (78kg),Judo at the 1984 Summer Olympics - Men's Half Middleweight (78kg)	
Women's Foil individual	/m/04fk2dm	Fencing		2000 Summer Olympics,1980 Summer Olympics,1928 Summer Olympics,1936 Summer Olympics,1988 Summer Olympics,1960 Summer Olympics,1948 Summer Olympics,1956 Summer Olympics,1952 Summer Olympics,1976 Summer Olympics,1964 Summer Olympics,1968 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics,1984 Summer Olympics,1996 Summer Olympics,1924 Summer Olympics,1972 Summer Olympics,2012 Summer Olympics,1932 Summer Olympics,1992 Summer Olympics	Fencing at the 1988 Summer Olympics - Women's Foil, Individual,Fencing at the 1996 Summer Olympics - Women's Foil, Individual,Fencing at the 2000 Summer Olympics - Women's Foil, Individual,Fencing at the 1984 Summer Olympics - Women's Foil, Individual,Fencing at the 1952 Summer Olympics - Women's Foil, Individual,Fencing at the 2008 Summer Olympics -Women's Foil, Individual,Fencing at the 1932 Summer Olympics - Women's Foil, Individual,Fencing at the 1936 Summer Olympics - Women's Foil, Individual,Fencing at the 1948 Summer Olympics - Women's Foil, Individual,Fencing at the 1928 Summer Olympics - Women's Foil, Individual,Fencing at the 1964 Summer Olympics - Women's Foil, Individual,Fencing at the 1992 Summer Olympics - Women's Foil, Individual,Fencing at the 2004 Summer Olympics - Women's Foil, Individual,Fencing at the 1980 Summer Olympics - Women's Foil, Individual,Fencing at the 1976 Summer Olympics - Women's Foil, Individual,Fencing at the 1960 Summer Olympics - Women's Foil, Individual,Fencing at the 1956 Summer Olympics - Women's Foil, Individual,Fencing at the 1972 Summer Olympics - Women's Foil, Individual,Fencing at the 2012 Summer Olympics - Women's Foil, Individual,Fencing at the 1924 Summer Olympics – Women's Foil, Individual,Fencing at the 1968 Summer Olympics - Women's Foil, Individual	
Men's Freestyle Wrestling, Bantamweight 55kg	/m/04fk389	Freestyle wrestling		2012 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics	Wrestling at the 2008 Summer Olympics - Men's Freestyle Bantamweight,Wrestling at the 2012 Summer Olympics – Men's freestyle 55 kg,Wrestling at the 2004 Summer Olympics - Men's Freestyle Bantamweight	
Women's 10 km	/m/063wq96	Cross-country skiing		1984 Winter Olympics,2010 Winter Olympics,1964 Winter Olympics,1956 Winter Olympics,1972 Winter Olympics,1960 Winter Olympics,2002 Winter Olympics,2006 Winter Olympics,1980 Winter Olympics,1976 Winter Olympics,1988 Winter Olympics,1952 Winter Olympics,1968 Winter Olympics	Cross Country Skiing at the 1964 Winter Olympics - Women's 10km,Cross Country Skiing at the 1980 Winter Olympics - Women's 10km,Cross Country Skiing at the 1988 Winter Olympics -Women's 10km,Cross Country Skiing at the 1968 Winter Olympics -Women's 10km,Cross-country skiing at the 2010 Winter Olympics – Women's 10 kilometre freestyle,Cross-country skiing at the 2002 Winter Olympics – Women's 10 kilometre classical,Cross Country Skiing at the 1972 Winter Olympics -Women's 10km,Cross Country Skiing at the 1960 Winter Olympics - Women's 10km,Cross Country Skiing at the 1984 Winter Olympics -Women's 10km,Cross-country Skiing at the 2006 Winter Olympics – Women's 10 km classical,Cross Country Skiing at the 1976 Winter Olympics -Women's 10km,Cross Country Skiing at the 1952 Winter Olympics - Women's 10 km,Cross Country Skiing at the 1956 Winter Olympics - Women's 10km	
Men's Parallel Giant Slalom	/m/063wqfj	Snowboarding		2010 Winter Olympics	Snowboarding at the 2006 Winter Olympics - Men's parallel Giant Slalom,Snowboarding at the 2002 Winter Olympics – Men's parallel giant slalom,Snowboarding at the 2010 Winter Olympics – Men's parallel giant slalom	
Women's 500 m	/m/06zh_rx	Speed skating		1960 Winter Olympics,1964 Winter Olympics,1994 Winter Olympics,1992 Winter Olympics,1968 Winter Olympics,2002 Winter Olympics,1984 Winter Olympics,1988 Winter Olympics,2010 Winter Olympics,1972 Winter Olympics,2006 Winter Olympics,1980 Winter Olympics,1998 Winter Olympics,1976 Winter Olympics	Speed skating at the 2002 Winter Olympics – Women's 500 metres,Speed Skating at the 1994 Winter Olympics - Women's 500m,Speed Skating at the 1972 Winter Olympics - Women's 500m,Speed skating at the 2010 Winter Olympics – Women's 500 metres,Speed skating at the 1998 Winter Olympics - Women's 500m,Speed Skating at the 1992 Winter Olympics - Women's 500m,Speed Skating at the 1968 Winter Olympics - Women's 500m,Speed Skating at the 2006 Winter Olympics - Women's 500m,Speed Skating at the 1980 Winter Olympics - Women's 500m,Speed Skating at the 1976 Winter Olympics - Women's 500m,Speed Skating at the 2002 Winter Olympics - Women's 500m,Speed Skating at the 1964 Winter Olympics - Women's 500m,Speed Skating at the 1960 Winter Olympics - Women's 500m,Speed Skating at the 1988 Winter Olympics - Women's 500m,Speed Skating at the 1984 Winter Olympics - Women's 500m	
Women's Track Cycling, Individual Pursuit	/m/04fk3j3	Track cycling		1996 Summer Olympics,1992 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics,2008 Summer Olympics	Cycling at the 2000 Summer Olympics - Women's Individual Pursuit,Cycling at the 2004 Summer Olympics - Women's Individual Pursuit,Cycling at the 1992 Summer Olympics - Women's  Individual Pursuit,Cycling at the 1996 Summer Olympics - Women's Individual Pursuit,Cycling at the 2008 Summer Olympics - Women's individual pursuit	
Eventing, individual	/m/04fk2gh	Eventing		1968 Summer Olympics,1936 Summer Olympics,1976 Summer Olympics,1920 Summer Olympics,1956 Summer Olympics,2000 Summer Olympics,1996 Summer Olympics,1932 Summer Olympics,2004 Summer Olympics,1924 Summer Olympics,1972 Summer Olympics,1992 Summer Olympics,1928 Summer Olympics,1984 Summer Olympics,1912 Summer Olympics,2008 Summer Olympics,1948 Summer Olympics,1952 Summer Olympics,1988 Summer Olympics,1980 Summer Olympics,1960 Summer Olympics,1964 Summer Olympics	Equestrian at the 2008 Summer Olympics - Individual eventing,Equestrian at the 1960 Summer Olympics - Individual Eventing,Equestrian at the 1948 Summer Olympics - Individual Eventing,Equestrian at the 1924 Summer Olympics – Individual eventing,Equestrian at the 1928 Summer Olympics - Individual Eventing,Equestrian at the 1920 Summer Olympics - Individual eventing,Equestrian at the 1988 Summer Olympics - Individual Eventing,Equestrian at the 1968 Summer Olympics - Individual Eventing,Equestrian at the 1972 Summer Olympics - Individual Eventing,Equestrian at the 2004 Summer Olympics - Individual eventing,Equestrian at the 1984 Summer Olympics - Individual Eventing,Equestrian at the 1936 Summer Olympics - Individual Eventing,Equestrian at the 1992 Summer Olympics - Individual Eventing,Equestrian at the 1996 Summer Olympics - Individual Eventing,Equestrian at the 1932 Summer Olympics - Individual Eventing,Equestrian at the 1964 Summer Olympics - Individual eventing,Equestrian at the 2000 Summer Olympics - Individual Eventing,Equestrian at the 1976 Summer Olympics - Individual Eventing,Equestrian at the 1952 Summer Olympics - Individual Eventing,Equestrian at the 1912 Summer Olympics - Individual eventing,Equestrian at the 1956 Summer Olympics - Individual Eventing,Equestrian at the 1980 Summer Olympics - Individual Eventing	
